,Unnamed: 0,platforms,genres,rating,title,url,star,review,author,n_ratings,cover,id,type
71,71,PC,游戏 / 即时战略 / 冒险 / 动作,9.3,潘德的预言 Prophesy Of Pendor,https://www.douban.com/game/26376717/,50.0,当初玩这个导致挂了好多门啊。。,Zoophyte,40.0,https://img3.doubanio.com/lpic/s29300945.jpg,71,动作
72,72,PC,游戏 / 射击 / 动作,9.3,东方非想天则 ～ 追寻特大型人偶之谜 东方非想天则 ～ 超弩级ギニョルの谜を追え,https://www.douban.com/game/26741737/,50.0,六年后再看这部曾游玩过的作品，蒸汽朋克、管弦齐奏、随性爵士。紧张但又滑稽有趣的剧情，人与妖之乱斗。极流畅的游戏性，私认为东方格斗作最强大系统。心中最神作是也。,緒方明,60.0,https://img1.doubanio.com/lpic/s29655648.jpg,72,动作
73,73,PC / Mac / Xbox / Linux,游戏 / 动作 / 第一人称射击,9.3,反恐精英 Counter-Strike,https://www.douban.com/game/10751622/,50.0,总有些经典，无需加之一。,喵先生不吃肉,6878.0,https://img3.doubanio.com/lpic/s9129292.jpg,73,动作
74,74,PC / PS2 / NGC/GameCube,游戏 / 射击 / 动作,9.3,杀手 7 Killer 7,https://www.douban.com/game/10751917/,50.0,最喜欢的ps2游戏！找不到第二个！,siugat,45.0,https://img3.doubanio.com/lpic/s9118175.jpg,74,动作
75,75,FC/NES/红白机 / Arcade/街机,游戏 / 横版过关 / 动作,9.3,松鼠大作战 チップとデールの大作戦,https://www.douban.com/game/10754941/,50.0,把另一只砸晕然后害的他被BOSS弄死一直是最大的乐趣,vansei,2341.0,https://img3.doubanio.com/lpic/s28000381.jpg,75,动作
76,76,GBA,游戏 / 迷你游戏集合 / 益智 / 动作,9.3,瓦里奥制造大回转 まわるメイド イン ワリオ,https://www.douban.com/game/26347691/,50.0,当时买不起正版的我看各种测评流口水。,Saila,55.0,https://img1.doubanio.com/lpic/s28402838.jpg,76,动作
77,77,PS3,游戏 / 动作,9.2,战神3 God of War III,https://www.douban.com/game/10739259/,50.0,借助PS3强大的机能，战神三部曲迎来了史诗般的结局。之前一本书曾说过，电子游戏吸引人的一个原因是可以让玩家达成日常中无法实现的宏大目标，战神就是如此，它让渺小的人类战胜了无所不能的神灵，让玩家成为宏大神话的一部分。同时，它也代表着动作类型游戏的一个时代终结，新篇章就要启幕了。,流星飞绊,1783.0,https://img1.doubanio.com/lpic/s28584017.jpg,77,动作
78,78,PC / Mac,游戏 / 射击 / 角色扮演 / 冒险 / 动作,9.2,以撒的燔祭：羔羊的愤怒 The Binding of Isaac: Wrath of the Lamb,https://www.douban.com/game/26592854/,50.0,更耐玩。,SigiL,162.0,https://img3.doubanio.com/lpic/s29487434.jpg,78,动作
79,79,PC / Mac / Android / Xbox / Linux,游戏 / 冒险 / 动作,9.2,半条命2 Half-Life 2,https://www.douban.com/game/10751372/,50.0,无法遏制的赞美，半条命全系列通关了一遍又一遍…周边都买遍了，重力枪我也有，就问你怕不怕！,Innerself,1200.0,https://img3.doubanio.com/lpic/s9117620.jpg,79,动作
80,80,PC / PS3 / Xbox 360,游戏 / 冒险 / 动作,9.2,侠盗猎车手4 Grand Theft Auto IV,https://www.douban.com/game/10749581/,50.0,就记得一次进高中年级组长办公室，他老人家扛着火箭筒在杀条子呢。。。,Storm_Rider_Z,2388.0,https://img3.doubanio.com/lpic/s29460744.jpg,80,动作
81,81,PC / PS4,游戏 / 冒险 / 动作,9.2,底特律：成为人类 Detroit: Become Human,https://www.douban.com/game/26652745/,50.0,建议增加“看过”,嬛嬛的玫瑰簪子,5121.0,https://img3.doubanio.com/lpic/s29705432.jpg,81,动作
82,82,FC/NES/红白机,游戏 / 横版过关 / 动作,9.2,忍者龙剑传III 黄泉的方舟 忍者龍剣伝III 黄泉の方船,https://www.douban.com/game/11479772/,50.0,有些游戏确实是，年轻的时候错过就永远错过了..,[已注销],588.0,https://img3.doubanio.com/lpic/s28460145.jpg,82,动作
83,83,PC / Mac / PS4 / Xbox One / Nintendo Switch / Linux,游戏 / 模拟 / 动作,9.2,胡闹厨房2 Overcooked! 2,https://www.douban.com/game/30246758/,50.0,连麦玩，喊到脑充血，玩一会儿要暂停听佛经消火,Jasper,2079.0,https://img3.doubanio.com/lpic/s29791996.jpg,83,动作
84,84,FC/NES/红白机,游戏 / 乱斗/清版 / 角色扮演 / 体育 / 动作,9.2,热血街头篮球 加油 灌篮英雄们 熱血！すとりーとバスケット 〜がんばれ Dunk Heros〜,https://www.douban.com/game/10767520/,50.0,一球穿五篮乃最高境界~~~~~~~~~,天云の叶,699.0,https://img3.doubanio.com/lpic/s28460161.jpg,84,动作
85,85,PC,游戏 / 益智 / 冒险 / 动作,9.2,神秘视线5：重返乌鸦赫斯特庄园 MysteryCaseFiles:ReturntoRavenhear,https://www.douban.com/game/26660805/,45.0,全系列第五部，Ravenhearst相关的第二作,云璈,51.0,https://img1.doubanio.com/lpic/s28336367.jpg,85,动作
86,86,FC/NES/红白机,游戏 / 动作 / 射击,9.2,加纳战机 Gun-Nac,https://www.douban.com/game/24530525/,45.0,3号和4号弹是我觉得最好用的。,kenosis,170.0,https://img3.doubanio.com/lpic/s28460272.jpg,86,动作
87,87,N64/任天堂64,游戏 / 冒险 / 动作,9.2,超级马里奥64 スーパーマリオ64,https://www.douban.com/game/20394361/,50.0,马里奥第一次3D化竟然能这么成功，一个又一个奇妙又吸引人的世界等着你去探索，其中的妙处只有你亲自玩过才会知道。游戏的深度非常可怕，只要你有耐心探索，它一定耐玩的让你惊讶。游戏的难度并不低，一次又一次的尝试让玩家找回初代马里奥的感觉。不管怎么说，这一作绝对是神作。,Tree,192.0,https://img1.doubanio.com/lpic/s28401279.jpg,87,动作
88,88,PC / PS4 / PS3 / Nintendo Switch,游戏 / 角色扮演 / 冒险 / 动作,9.2,大神 绝景版 大神 絶景版,https://www.douban.com/game/27162667/,50.0,太美了。《大神》和《塞尔达风之杖》是我从小就因为画风觊觎的游戏，现在《大神》补票了，希望《风之杖》赶紧跟进。,Fornever,307.0,https://img3.doubanio.com/lpic/s29770520.jpg,88,动作
89,89,PC / Mac / PS2,游戏 / 格斗 / 射击 / 动作,9.2,奥妮 Oni,https://www.douban.com/game/21319740/,50.0,绝对是一款被低估的游戏，但游戏显示渲染要求似乎很傲娇，多年后想要回味一直不能如愿。,_Gabriel,77.0,https://img3.doubanio.com/lpic/s24955182.jpg,89,动作
90,90,PC / Mac / Wii / 3DS / Nintendo Switch / PSP / NDS / Linux,游戏 / 横版过关 / 动作,9.2,洞窟物语 洞窟物語,https://www.douban.com/game/10756923/,50.0,本作主角可是很厉害的！他一句话都没有说就拯救了世界。是的，他一句话都没有说。,残响死灭,292.0,https://img3.doubanio.com/lpic/s9124425.jpg,90,动作
91,91,PC,游戏 / 文字冒险 / 角色扮演 / 动作,9.2,BALDR SKY Dive1“LostMemory”,https://www.douban.com/game/11629338/,50.0,作为前半篇故事的Dive1，虽然情节到最后也还未触及核心剧情，但也已经够吸引我的了。特别作为Dive1结尾的千夏线，后期战斗让人热血沸腾，不过后来我再用完美存档跳过来重温这些战斗的时候，由于打得太轻松，找不到以前跟BOSS缠斗的感觉了。,Neil,83.0,https://img3.doubanio.com/lpic/s11290530.jpg,91,动作
92,92,PC,游戏 / 即时战略 / 策略 / 动作,9.2,全面战争：战锤2 Total War: WARHAMMER II,https://www.douban.com/game/27158274/,50.0,一代还在热卖，2代就出来了，确实比一代精致多了，但是就几个种族可以玩，估计后面要出1000个DLC来卖，每个种族4.99$,螃蟹|OCFM,249.0,https://img1.doubanio.com/lpic/s29626278.jpg,92,动作
93,93,FC/NES/红白机 / Arcade/街机,游戏 / 射击 / 动作,9.2,魂斗罗 魂斗羅,https://www.douban.com/game/10729897/,45.0,我能说当初买了游戏机后，我连3关都没过，结果我妈为玩它，不上班把魂斗罗打穿了的故事吗？在我脑海中我妈的形象变得伟岸起来，以至于我觉得她玩什么游戏都会异常流弊！,盲,6937.0,https://img3.doubanio.com/lpic/s29054993.jpg,93,动作
94,94,PS3 / PS2 / Xbox,游戏 / 冒险 / 动作,9.2,零·红蝶 零～红い蝶～,https://www.douban.com/game/26379030/,50.0,从前不敢自己玩，跑到ps2店玩，把身边两个玩fifa的吓走了。,levi!,296.0,https://img3.doubanio.com/lpic/s28061164.jpg,94,动作
95,95,PSP,游戏 / 角色扮演 / 动作,9.2,最终幻想7：核心危机 Crisis Core: Final Fantasy VII,https://www.douban.com/game/10734094/,45.0,我留了一个存档，一直没删，就是扎克斯和爱丽丝在教堂里，希望他们永远这样开心的在一起,大武,1644.0,https://img3.doubanio.com/lpic/s29832170.jpg,95,动作
96,96,PS2,游戏 / 射击 / 模拟 / 动作,9.2,皇牌空战 零 Ace Combat Zero,https://www.douban.com/game/26371087/,45.0,"""Did you know…… there are three kinds of aces? Those who seek strength, those who live for pride, and those who can read the tide of battle. Those were the three. And him, he was a true ace."" —Solo-Wing Pixy",Nalakuvara,103.0,https://img3.doubanio.com/lpic/s28053102.jpg,96,动作
97,97,PC / Mac / iPhone / iPad / PS4 / Xbox One / Wii U / PSV/PS Vita / 3DS / Nintendo Switch / Linux,游戏 / 乱斗/清版 / 射击 / 角色扮演 / 冒险 / 动作,9.2,以撒的燔祭：重生 The Binding of Isaac: Rebirth,https://www.douban.com/game/26253018/,45.0,亲爱的日记：我好像死了，死于手残,無人島天子,1328.0,https://img3.doubanio.com/lpic/s28056824.jpg,97,动作
98,98,PC / iPhone / iPad / Android / PS4 / PS3 / Xbox 360 / Wii / PS2 / Xbox / PSV/PS Vita / Nintendo Switch / Arcade/街机 / Neo Geo,游戏 / 射击 / 动作,9.2,合金弹头3 メタルスラッグ3,https://www.douban.com/game/10789552/,45.0,如果系列停在三代，那么合金弹头就是不朽的了,？！,1650.0,https://img1.doubanio.com/lpic/s29250088.jpg,98,动作
99,99,PC,游戏 / 即时战略 / 策略 / 动作,9.2,英雄连 Company of Heroes,https://www.douban.com/game/11501845/,45.0,其实和《战争之人：突击小队》差不多，但每段的动画做的还不错，尤其开场那段奥马哈海滩的，很有电影的感觉,晚安好运©,604.0,https://img1.doubanio.com/lpic/s10213668.jpg,99,动作
100,100,Wii U / Nintendo Switch,游戏 / 冒险 / 动作,9.2,猎天使魔女2 Bayonetta 2,https://www.douban.com/game/26366093/,45.0,突然明白ns设置滑动屏幕进行攻击的意义何在了，那就是你可以用舌头通关这个游戏，我他妈舔爆！！！,莫罗罗才没有,595.0,https://img3.doubanio.com/lpic/s28112123.jpg,100,动作
101,101,PC / Mac / PS4 / PS3 / PSV/PS Vita / Linux,游戏 / 动作,9.2,迈阿密热线 Hotline Miami,https://www.douban.com/game/21339785/,45.0,"炫目的霓虹灯，糜乱的音乐，毫不掩饰的暴力，简直和上世纪8,90年代的迈阿密一摸一样。看似混乱的外在却有着丰富的内涵。主人公无止尽的暴力下隐藏的是战后应激障碍，痛失战友的痛苦和一种深入骨髓的虚无感。",轻微孤独患者,514.0,https://img3.doubanio.com/lpic/s24954282.jpg,101,动作
102,102,Nintendo Switch,游戏 / 冒险 / 动作,9.2,耀西的手工世界 ヨッシー クラフトワールド,https://www.douban.com/game/27202581/,45.0,玩了demo第一关，内心融化了。,蘇捌,297.0,https://img1.doubanio.com/lpic/s29971478.jpg,102,动作
103,103,PC,游戏 / 即时战略 / 策略 / 动作,9.2,英雄连：勇气传说 Company of Heroes: Tales of Valor,https://www.douban.com/game/20505380/,45.0,学生时代，那个让自己激动的二战时代，最好的二战策略类游戏！,elamisi12,236.0,https://img3.doubanio.com/lpic/s24593575.jpg,103,动作
104,104,PC,游戏 / 益智 / 冒险 / 动作,9.2,荒原狼：X生物计划 Steppenwolf: The X-Creatures Project,https://www.douban.com/game/26740380/,50.0,男主和米勒山庄的男主堪称童年两大男神,仰木高耶,29.0,https://img3.doubanio.com/lpic/s28487193.jpg,104,动作
105,105,PC / Mac / PS4 / PS3 / PSV/PS Vita / Linux,游戏 / 动作,9.2,迈阿密热线2：空号 Hotline Miami 2: Wrong Number,https://www.douban.com/game/26306857/,45.0,神一般的续作，好多地方还是难到飞起。保持原作精神却又丰富游戏性。创作者到最后已经不是想讲一个具体的故事了，更多的是对人性深处对暴力的渴求的探讨。打起来如毒品一般。多打一会儿立即杀红眼。一口气通关后，打到指关节疼，就和真的去屠了一栋楼一样。让人对自己被唤起的兽性感到不寒而栗。,Michael JZ,359.0,https://img3.doubanio.com/lpic/s28051582.jpg,105,动作
106,106,PC / PS4 / Xbox One,游戏 / 冒险 / 动作,9.2,鬼泣5 Devil May Cry 5,https://www.douban.com/game/27066098/,45.0,温情家庭伦理片《恶魔一家人》，父慈子孝，兄弟和睦，打架都是打着玩的。,丧失书宇兽,1663.0,https://img3.doubanio.com/lpic/s29816994.jpg,106,动作
107,107,PSP,游戏 / 横版过关 / 益智 / 冒险 / 动作,9.2,乐克乐克 LocoRoco,https://www.douban.com/game/26366273/,45.0,高中女同桌最爱玩的游戏。我对这个游戏无感，我一直留在psp里没删，就是等着在学校时，能给她玩，能看她笑。后来高三下学期，为了她好，我和一个爱学习的男生换了座位，想着能带动她学习。可是她当时好像还怪我。。,暗先生,647.0,https://img3.doubanio.com/lpic/s29771905.jpg,107,动作
108,108,PC / PS4 / Xbox One / Nintendo Switch,游戏 / 模拟 / 动作,9.2,胡闹厨房 Overcooked!,https://www.douban.com/game/26855597/,45.0,摇杆儿真是愁死人，越着急越对不准,杏仙,2193.0,https://img3.doubanio.com/lpic/s29602831.jpg,108,动作
109,109,PC / PS4 / Xbox One / PS3 / Xbox 360,游戏 / 射击 / 冒险 / 动作,9.2,合金装备索利德5：幻痛 Metal Gear Solid V: The Phantom Pain,https://www.douban.com/game/26290272/,45.0,我用我勤劳的双手玩了300个小时！我关掉了设置里的敌人标记！我屏蔽了设置里敌人察觉的方向！我把夜间对比度调到最低！我故意走敌人最多的大路！我坚持不使用麻醉枪！我用最惊险的方法绕过敌人！我抽烟到6点、12点、18点、24点四个时间各玩一遍！我把东边、南边、西边、北边每条路都走一遍！,小破仑。建造中,3119.0,https://img3.doubanio.com/lpic/s28045405.jpg,109,动作
110,110,PC / Mac / PS4 / Xbox One / Nintendo Switch / Linux,游戏 / 角色扮演 / 冒险 / 动作,9.2,以撒的燔祭：胎衣+ The Binding of Isaac: Afterbirth+,https://www.douban.com/game/26948810/,45.0,以撒前前后后大概买了三份，PS4、Steam还有NS，以前在主机上玩得最上火的时候总想要是能在掌机上玩以撒就好了。感谢NS圆了我这个梦。,宽松睡裤又如何,252.0,https://img1.doubanio.com/lpic/s29429307.jpg,110,动作
111,111,PC / PS4 / Xbox One,游戏 / 角色扮演 / 冒险 / 动作,9.2,刺客信条：起源 DLC2-法老的诅咒  Assassin's Creed: Origins-The Curse of The Pharaohs,https://www.douban.com/game/27168682/,45.0,"在芦苇源和冥界，恍若隔世。那一瞬以为生者的世界是多么的单调与乏味。
打拉二的主线，奈芙塔丽的声音在耳边低声絮语，那一刻眼泪完全不能控制的流了下来。
这是我见过的最好的刺客信条的dlc。",汐之private,224.0,https://img3.doubanio.com/lpic/s29964903.jpg,111,动作
112,112,PC / Mac / PS4 / Xbox One / Wii U / PS3 / Xbox 360,游戏 / 冒险 / 动作,9.2,蝙蝠侠：阿卡姆之城 Batman: Arkham City,https://www.douban.com/game/10744991/,45.0,这货玩多了，走在马路上看到天桥就想抓勾上去，到了天桥上就像滑翔下来，看到铁门就老想用凝胶炸弹，有木有,[null],1718.0,https://img3.doubanio.com/lpic/s9107741.jpg,112,动作
113,113,FC/NES/红白机 / GBA / PC-Engine,游戏 / 格斗 / 角色扮演 / 动作冒险 / 乱斗/清版 / 动作,9.1,热血物语 ダウンタウン熱血物語,https://www.douban.com/game/10767496/,45.0,为什么最后大门不开，因为有的场景隐藏着一对BOSS，记得要打两次，又一次是往回走才能打到。大门开了之后，解决学校三层就快通关了。我的发小为了攒满钱的存档，居然一直在玩……,陈四喜,836.0,https://img3.doubanio.com/lpic/s29462200.jpg,113,动作
114,114,PC / PS4 / Xbox One,游戏 / 角色扮演 / 冒险 / 动作,9.1,蝙蝠侠：阿卡姆骑士 Batman: Arkham Knight,https://www.douban.com/game/25844992/,45.0,谜语人滚粗哥谭,fqq,1799.0,https://img3.doubanio.com/lpic/s28107570.jpg,114,动作
